loja,ean,sku,nome,marca,precoDe,precoPor,oferta,print_tela_path,link
masonline,7794626012952,177428,Pañales Huggies Flexi Comfort Ahorrapack Xxg 30un,Huggies,31639.00,,,,https://www.masonline.com.ar/huggies-flexi-comfort-ultra-pack-talle-xxg-30-unidades-2/p
masonline,7794626013362,214354,Pañales Huggies Natural Care Talle Rn 34 U,Huggies,20469.00,,,,https://www.masonline.com.ar/panales-huggies-supreme-care-hiperpack-rn-34un-2-2/p
masonline,7794626011689,224591,Toalla Femenina Lina Nocturna C/A 8u,Lina,2419.00,,,,https://www.masonline.com.ar/toallas-femeninas-lina-nocturnas-con-alas-8u-2/p
masonline,7794626011023,163038,Toallitas Húmedas Huggies Triple Protección 48un,Huggies,4969.00,,,,https://www.masonline.com.ar/toallitas-humedas-huggies-triple-proteccion-48-un-2/p
masonline,7794626014758,225902,Toallas Femeninas Plenitud Larga Esencial Plus 8u,Plenitud Femme,5699.00,,,,https://www.masonline.com.ar/toallas-femeninas-plenitud-larga-esencial-plus-8u/p
masonline,7794626014949,224592,Toalla Femenina Kotex Esencial 16u,Kotex,4409.00,,,,https://www.masonline.com.ar/toallas-femeninas-kotex-esencial-16u-2/p
masonline,7794626014932,226289,Toalla Femenina Kotex Esencial 8u,Kotex,2429.00,,,,https://www.masonline.com.ar/toalla-femenina-kotex-esencial-8u/p
masonline,7794626014994,236914,Pañal Huggies Protect Plus Talle Xg 32 U,Huggies,20649.00,15499.00,sim,,https://www.masonline.com.ar/panales-huggies-protect-plus-talle-xg/p
masonline,7794626013799,219031,Pañales Huggies Classic Ahorrapack G 60 U,Huggies,35129.00,,,,https://www.masonline.com.ar/panales-huggies-classic-ahorrapack-xg-52-u-2/p
masonline,7794626013782,219029,Pañales Huggies Classic Ahorrapack M 68 U,Huggies,35129.00,,,,https://www.masonline.com.ar/panales-huggies-classic-ahorrapack-g-60-u-2/p
masonline,7794626015229,230534,Protectores Diarios Kotex Esencial 100u,Kotex,12889.00,,,,https://www.masonline.com.ar/protectores-diarios-kotex-esencial-100u/p
masonline,7794626014987,236912,Pañal Huggies Protect Plus Talle Xxg 30 U,Huggies,20649.00,15499.00,sim,,https://www.masonline.com.ar/panales-huggies-protect-plus-talle-xxg-2/p
masonline,7794626013362,214354,Pañales Huggies Natural Care Talle Rn 34 U,Huggies,20469.00,,,,https://www.masonline.com.ar/panales-huggies-supreme-care-hiperpack-rn-34un-2-2/p
masonline,7794626015304,231786,Pañal Desechable Plenitud Classic G 8 U,Plenitud,17299.00,,,,https://www.masonline.com.ar/panal-desechable-plenitud-classic-g-8-u/p
masonline,7794626015311,230831,Pañales Para Adultos Plenitud Talle M 8 U,Plenitud,17299.00,,,,https://www.masonline.com.ar/panales-para-adultos-plenitud-talle-m-8-u/p
masonline,7794626015380,238241,Pañales Huggies Classic Talle Xxxg 52 U,Huggies,35129.00,,,,https://www.masonline.com.ar/panales-huggies-classic-talle-xxxg-52-u/p
masonline,7794820000885,25725,Dulce De Leche Milkaut Clásico 1 Kg,Milkaut,8179.00,,,,https://www.masonline.com.ar/dulce-de-leche-milkaut-1-kg-2/p
masonline,7794820001547,25716,Dulce De Leche Milkaut Repostero 1 Kg,Milkaut,8649.00,,,,https://www.masonline.com.ar/dulce-de-leche-milkaut-repostero-x-1-kgr-2/p
masonline,7794626014987,236912,Pañal Huggies Protect Plus Talle Xxg 30 U,Huggies,20649.00,15499.00,sim,,https://www.masonline.com.ar/panales-huggies-protect-plus-talle-xxg-2/p
masonline,7794626015373,238242,Pañales Huggies Classic Talle Xxg 54 U,Huggies,35129.00,,,,https://www.masonline.com.ar/panales-huggies-classic-talle-xxg-54-u/p
masonline,7794820000182,41670,Queso Untable Milkaut Cheddar 190 G,Milkaut,3129.00,,,,https://www.masonline.com.ar/queso-untable-cheddar-milkaut-x-190-grs-2/p
masonline,7793620003546,224593,Protectores Diarios Kotex Esencial 60u,Kotex,8269.00,,,,https://www.masonline.com.ar/protectores-diarios-kotex-esencial-60u-2/p
masonline,7794820014967,27677,Queso  Untable Milkaut Clásico 190 G,Milkaut,3129.00,,,,https://www.masonline.com.ar/queso-untable-clasico-milkaut-190-gr-2/p
masonline,7794820014981,25807,Queso Untable Milkaut Con Jamón 190 G,Milkaut,3129.00,,,,https://www.masonline.com.ar/queso-blanco-untable-c-jamon-milkaut-190-gr-2/p
masonline,7794820015001,27675,Queso Untable Milkaut Azul 190 G,Milkaut,3129.00,,,,https://www.masonline.com.ar/queso-blanco-untable-milkaut-190-gr-2/p
masonline,7794820902721,214289,Yogur Cremoso Milkaut Natural 180 G,Milkaut,2179.00,,,,https://www.masonline.com.ar/yogur-cremoso-milkaut-sabor-natural-180-g-2/p
masonline,7794820015018,41671,Queso Untable Milkaut Clásico Light 190 G,Milkaut,3129.00,,,,https://www.masonline.com.ar/queso-untable-light-tradicional-milkaut-x190g-2/p
masonline,7794820902806,213397,Yogur Cremoso Milkaut 0% Lactosa Vainilla 120 G,Milkaut,1409.00,,,,https://www.masonline.com.ar/yogur-milkaut-0-lactosa-de-vanilla-120g-2/p
masonline,7794820902240,164130,Yogur Bebible Milkaut Durazno 900 G,Milkaut,4049.00,,,,https://www.masonline.com.ar/yogur-sachet-durazno-milkaut-900-gr-2/p
masonline,7794820902707,214297,Yogur Bebible Milkaut Balance Frutilla 900 G,Milkaut,4049.00,,,,https://www.masonline.com.ar/yogur-balance-descremado-milkaut-bebible-sabor-frutilla-900-g-2/p
masonline,7794820902837,212128,Yogur Entero Milkaut De Frutilla Con Cereales 155g,Milkaut,2669.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-de-frutilla-con-cereales-155g-2/p
masonline,7794820902714,214298,Yogur Bebible Milkaut Balance Vainilla 900 G,Milkaut,4049.00,,,,https://www.masonline.com.ar/yogur-balance-descremado-milkaut-bebible-sabor-vainilla-900-g-2/p
masonline,7794820902943,214290,Dulce De Leche Milkaut Repostero 400 G,Milkaut,4669.00,,,,https://www.masonline.com.ar/dulce-de-leche-milkaut-repostero-400-g-2/p
masonline,7794820902790,213396,Yogur Cremoso Milkaut 0% Lactosa Frutilla 120 G,Milkaut,1409.00,,,,https://www.masonline.com.ar/yogur-milkaut-0-lactosa-de-frutilla-120g-2/p
masonline,7794820902936,212623,Dulce De Leche Milkaut Clásico 400 G,Milkaut,4239.00,,,,https://www.masonline.com.ar/dulce-de-leche-milkaut-400g-2/p
masonline,7794820902813,212127,Yogur Cremoso Milkaut Colchón De Frutilla 150 G,Milkaut,2289.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-colchon-de-frutilla-150g-2/p
masonline,7794820015162,164128,Yogur Bebible Milkaut Frutilla 900 G,Milkaut,4049.00,,,,https://www.masonline.com.ar/yogur-sachet-frutilla-milkaut-900-gr-2/p
masonline,7794820015162,164128,Yogur Bebible Milkaut Frutilla 900 G,Milkaut,4049.00,,,,https://www.masonline.com.ar/yogur-sachet-frutilla-milkaut-900-gr-2/p
masonline,7794820902813,212127,Yogur Cremoso Milkaut Colchón De Frutilla 150 G,Milkaut,2289.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-colchon-de-frutilla-150g-2/p
masonline,7794820902820,212132,Yogur Entero Milkaut Colchón De Durazno 150g,Milkaut,2289.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-colchon-de-durazno-150g-2/p
masonline,7794820902905,214300,Yogur Bebible Milkaut Vainilla 1.2 Kg,Milkaut,5369.00,,,,https://www.masonline.com.ar/yogur-bebible-milkaut-sabor-vainilla-1-2-kg-2/p
masonline,7794820902936,212623,Dulce De Leche Milkaut Clásico 400 G,Milkaut,4239.00,,,,https://www.masonline.com.ar/dulce-de-leche-milkaut-400g-2/p
masonline,7794820902899,214299,Yogur Bebible Milkaut Frutilla 1.2 Kg,Milkaut,5369.00,,,,https://www.masonline.com.ar/yogur-bebible-milkaut-sabor-frutilla-1-2-kg-2/p
masonline,7794820902844,212129,Yogur Entero Milkaut Con Cereales 155 G,Milkaut,2669.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-de-vainilla-con-cereales-155g-2/p
masonline,7794820902950,214301,Dulce De Leche Milkaut De Campo 395 G,Milkaut,3399.00,,,,https://www.masonline.com.ar/dulce-de-leche-milkaut-de-campo-395-g-2/p
masonline,7794820903049,214521,Yogur Bebible Milkaut 0% Lactosa Frutilla 900 G,Milkaut,4109.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-sabor-frutilla-0-lactosa-900-g-2/p
masonline,7794820903056,214522,Yogur Bebible Milkaut 0% Lactosa Vainilla 900 G,Milkaut,4109.00,,,,https://www.masonline.com.ar/yogur-entero-milkaut-sabor-vainilla-0-lactosa-900-g-2/p
masonline,7794820903087,214525,Queso Untable Milkaut Crematto Balance 445 G,Milkaut,6909.00,,,,https://www.masonline.com.ar/queso-untable-milkaut-crematto-balance-445-g-2/p
masonline,7794820903292,168324,Mantenca Milkaut 100 G,Milkaut,2559.00,,,,https://www.masonline.com.ar/mantenca-milkaut-pan-100-gr-2/p
masonline,7794820903094,214526,Queso Untable Milkaut Crematto Balance 285 G,Milkaut,4789.00,,,,https://www.masonline.com.ar/queso-untable-milkaut-crematto-balance-285-g-2/p
masonline,7794820903063,214524,Queso Untable Milkaut Crematto Clásico 285 G,Milkaut,4789.00,,,,https://www.masonline.com.ar/queso-untable-milkaut-crematto-clasico-285-g-2/p
masonline,7794820903070,214523,Queso Untable Milkaut Crematto Clásico 445 G,Milkaut,6909.00,,,,https://www.masonline.com.ar/queso-untable-milkaut-crematto-clasico-445-g-2/p
masonline,7794820903308,127780,Manteca Milkaut 200 G,Milkaut,4949.00,,,,https://www.masonline.com.ar/manteca-milkaut-x-200gr-2/p
masonline,7794820903247,225209,Yogur Firme Milkaut Vainilla 180 G,Milkaut,1819.00,,,,https://www.masonline.com.ar/yogur-milkaut-firme-de-vainilla-180-gr-2/p
masonline,7794990000043,7126,Queso Untable La Paulina Por Salut 190 G,La Paulina,2909.00,,,,https://www.masonline.com.ar/queso-port-salut-unt-la-paulina-x-190-gr-2/p
masonline,7794820903339,175895,Dulce De Leche La Cremería Con Crema 320 G,La Cremería,4239.00,,,,https://www.masonline.com.ar/dulce-de-leche-la-cremera-con-crema-320g-2/p
masonline,7794990879557,40070,Manteca La Paulina Calidad Extra 500 G,La Paulina,10769.00,,,,https://www.masonline.com.ar/manteca-la-paulina-500-grs-2/p
masonline,7794820903483,235745,Yogur Cremoso Milkaut Vainilla 190 G,Milkaut,1819.00,,,,https://www.masonline.com.ar/yogur-cremoso-milkaut-sabor-vainilla-190-g/p
masonline,7794820902806,213397,Yogur Cremoso Milkaut 0% Lactosa Vainilla 120 G,Milkaut,1409.00,,,,https://www.masonline.com.ar/yogur-milkaut-0-lactosa-de-vanilla-120g-2/p
masonline,7794820903605,241520,Yogur Bebible Milkaut Natural 950 Ml,Milkaut,4549.00,,,,https://www.masonline.com.ar/yogur-bebible-milkaut-natural-950-ml/p
masonline,7794820903490,235748,Yogur Cremoso Milkaut Sabor Frutilla 180 G,Milkaut,1819.00,,,,https://www.masonline.com.ar/yogur-cremoso-milkaut-sabor-frutilla-190-g/p
masonline,7794990878871,172603,Queso Untable La Paulina Fontina 190 G,La Paulina,2909.00,,,,https://www.masonline.com.ar/queso-fontina-untable-la-paulina-190-gr-2/p
masonline,7794990878925,5328,Queso Untable La Paulina Sabor Jamón 190 G,La Paulina,2909.00,,,,https://www.masonline.com.ar/queso-untable-c-jamon-la-paulina-x-190-gr-2/p
masonline,7791564012488,11616,Queso Fundido Adler Con Jamón 100 G,Adler,3069.00,,,,https://www.masonline.com.ar/queso-fundido-jamon-adler-100gr-2/p
masonline,7794990879526,8818,Queso Untable La Paulina Cheddar 190 G,La Paulina,2909.00,,,,https://www.masonline.com.ar/queso-untable-cheddar-la-paulina-x-190-gr-2/p
masonline,7794990878932,10909,Queso Untable La Paulina Clásico 190 G,La Paulina,2909.00,,,,https://www.masonline.com.ar/queso-untable-clasico-la-paulina-x-190-gr-2/p
masonline,7794990879656,11858,Queso Crema La Paulina Tradicional 290 G,La Paulina,3299.00,,,,https://www.masonline.com.ar/queso-crema-la-paulina-x-290-gr-2/p
masonline,7794990879663,3834,Queso Crema La Paulina Light 290 G,La Paulina,3299.00,,,,https://www.masonline.com.ar/queso-crema-light-la-paulina-x-290-gr-2/p
masonline,7794990880201,136081,Queso Crema La Paulina Ciboulette 250 G,La Paulina,3499.00,,,,https://www.masonline.com.ar/queso-crema-la-paulina-ciboulette-x-250g-2/p
masonline,7794990879717,10335,Queso Crema  La Paulina Doble Crema 250 G,La Paulina,3499.00,,,,https://www.masonline.com.ar/queso-crema-doble-crema-la-paulina-x-250-gr-2/p
masonline,77956699,12743,Alfajor Shot Con Maní Triple 60 G,Shot,1999.00,,,,https://www.masonline.com.ar/alfajor-triple-shot-60-gr-2/p
masonline,7794990880522,156516,Queso Crema La Paulina Alioli 250 G,La Paulina,3499.00,,,,https://www.masonline.com.ar/queso-alioli-la-paulina-250-grs-2/p
masonline,77953124,12741,Tableta De Chocolate Block Con Maní 38 G,Block,2319.00,,,,https://www.masonline.com.ar/chocolate-block-cofler-38-gr-2/p
masonline,7795711000168,41586,Ravioles Villa D'Agri 4 Quesos 500 G,Villa D´agri,3139.00,,,,https://www.masonline.com.ar/ravioles-de-4quesos-villa-d-agri-500g-2/p
masonline,77958655,221721,"Caramelos Duros Menthoplus Sabor Miel 29,4 G",Menthoplus,899.00,,,,https://www.masonline.com.ar/caramelos-duros-menthoplus-sabor-miel-29-4-g-2/p
masonline,7795711000038,41587,Ravioles Villa D'Agri Pollo Y Espinaca 500 G,Villa D´agri,3139.00,,,,https://www.masonline.com.ar/ravioles-de-pollo-y-espinaca-villa-d-agri-500g-2/p
masonline,77958921,100157,Bombón Chocolate Con Leche Y Oblea Bon O Bon X 15 Gr,Bon O Bon,719.00,,,,https://www.masonline.com.ar/bombon-chocolate-con-leche-y-oblea-bon-o-bon-x-15-gr-2/p
masonline,7795917008289,9303,Panceta Campo Austral Feteada 150 G,Campo Austral,7999.00,,,,https://www.masonline.com.ar/panceta-feteada-campo-austral-150-gr-2/p
masonline,7795930000543,37258,Agua Sin Gas Pureza Vital Nestle Pureza Vital 2.25cc,Nestle,2609.00,,,,https://www.masonline.com.ar/agua-sin-gas-pureza-vital-nestle-pureza-vital-2-25cc-2/p
masonline,7795930000550,40447,"Agua Baja En Sodio Bidon Glaciar 6,3 Lt",Glaciar,8789.00,,,,https://www.masonline.com.ar/agua-baja-en-sodio-bidon-glaciar-6-3-lt-2/p
masonline,7795930000567,129221,Agua Baja En Sodio Con Pico Deportivo Glaciar 750 Cc,Glaciar,2349.00,,,,https://www.masonline.com.ar/agua-baja-en-sodio-con-pico-deportivo-glaciar-750-cc-2/p
masonline,7795917008470,142522,Jamón Crudo Campo Austral Feteado 150 G,Campo Austral,11899.00,,,,https://www.masonline.com.ar/jamon-crudo-campo-austral-150-gr-2/p
masonline,77958594,153264,Bombón Chocolate Blanco Bon O Bon X 15gr,Bon O Bon,719.00,,,,https://www.masonline.com.ar/bombon-chocolate-blanco-bon-o-bon-x-15gr-2/p
masonline,77969101,154418,Chicle Beldent Sabor Chicle Globo 10 G 6u,Beldent,999.00,,,,https://www.masonline.com.ar/chicle-globo-poseidon-beldent-10gr-2/p
masonline,7795930002097,174022,Agua Mineral Eco De Los Andes Origen Pet 850 Cc,Eco De Los Andes,2369.00,,,,https://www.masonline.com.ar/agua-mineral-eco-de-los-andes-origen-pet-850-cc-2/p
masonline,7796953113166,10039,Lomo Horneado Bocatti Feteado 70 G,Bocatti,3559.00,,,,https://www.masonline.com.ar/lomo-horneado-bocatti-x-70-gr-2/p
masonline,7796953215211,5743,Mortadela Piccola Calchaquí 300 G,Calchaquí,4519.00,,,,https://www.masonline.com.ar/mortadela-calchaqui-x-300-gr-2/p
masonline,7796953215303,7596,Leberwurst Calchaquí 200 G,Calchaquí,2409.00,,,,https://www.masonline.com.ar/leberwurst-calchaqui-x-200-gr-2/p
masonline,7796953222202,8015,Salame Fuet Bocatti Picado Fino 130 G,Bocatti,6589.00,,,,https://www.masonline.com.ar/salamin-fuet-bocatti-130-gr-2/p
masonline,7796953511153,7653,Pate Panceta Ahumada Bocatti X 90 Gr,Bocatti,2649.00,,,,https://www.masonline.com.ar/pate-panceta-ahumada-bocatti-x-90-gr-2/p
masonline,77942388,154420,Chicle Beldent Sabor Menta Fuerte 10 G,Beldent,999.00,,,,https://www.masonline.com.ar/chicle-menta-fuerte-poseidon-beldent-10gr-2/p
masonline,77942388,154420,Chicle Beldent Sabor Menta Fuerte 10 G,Beldent,999.00,,,,https://www.masonline.com.ar/chicle-menta-fuerte-poseidon-beldent-10gr-2/p
masonline,7790040146365,168720,Barra De Cereal Mix Yogur Y Frutilla 4 U 104 G,Cereal Mix,6659.00,,,,https://www.masonline.com.ar/barra-cereal-mix-yogur-y-frutilla-4u-x-104g-2/p
masonline,7796953311180,5119,Mortadela Con Pistacchio Bocatti Feteada 70 G,Bocatti,2499.00,,,,https://www.masonline.com.ar/mortadela-con-pistacho-bocatti-70-gr-2/p
masonline,7796953113166,10039,Lomo Horneado Bocatti Feteado 70 G,Bocatti,3559.00,,,,https://www.masonline.com.ar/lomo-horneado-bocatti-x-70-gr-2/p
masonline,7796953312118,8888,Salame Bocatti En Rodajitas 100 G,Bocatti,5729.00,,,,https://www.masonline.com.ar/salame-rodajas-bocatti-100-gr-2/p
masonline,7796953511153,7653,Pate Panceta Ahumada Bocatti X 90 Gr,Bocatti,2649.00,,,,https://www.masonline.com.ar/pate-panceta-ahumada-bocatti-x-90-gr-2/p
masonline,7796953511153,7653,Pate Panceta Ahumada Bocatti X 90 Gr,Bocatti,2649.00,,,,https://www.masonline.com.ar/pate-panceta-ahumada-bocatti-x-90-gr-2/p
masonline,77976468,216137,Desodorante Roll On Plusbelle Cuidado Original 50 Ml,Plusbelle,2679.00,,,,https://www.masonline.com.ar/antitranspirante-roll-on-plusbelle-50ml-2/p
masonline,77976307,161312,Alfajor Oreo Triple 56 G,Oreo,1999.00,,,,https://www.masonline.com.ar/alfajor-triple-oreo-56gr-2/p
masonline,7797906000700,137539,Papas Baston Corte Tradicional  Mc Cain 400 Gr779,Mc Cain,4359.00,,,,https://www.masonline.com.ar/papas-baston-corte-tradicional-mccain-400-gr-2/p
masonline,77976291,161313,Galletita Tita Rellena Bañada 19 G,Tita,1069.00,,,,https://www.masonline.com.ar/galletita-rellena-banada-tita-19gr-2/p
masonline,7797906054819,213148,Papas Fritas Bastón Mc Cain Clásicas Corte Tradicional 1.4kg,Mc Cain,13199.00,,,,https://www.masonline.com.ar/papas-fritas-baston-mc-cain-clasicas-corte-tradicional-1-4kg-2/p
masonline,7797906054826,213149,Papas Fritas Bastón Mc Cain Clásicas Corte Tradicional 700g,Mc Cain,6929.00,4799.00,sim,,https://www.masonline.com.ar/papas-fritas-baston-mc-cain-clasicas-corte-tradicional-700g-2/p
masonline,7797906054857,213155,Papas Fritas Bastón Mc Cain Horneables Estilo Artesanal 700g,Mc Cain,8859.00,,,,https://www.masonline.com.ar/papas-fritas-baston-mc-cain-horneables-estilo-artesanal-700g-2/p
masonline,7797906054833,213150,Papas Fritas Bastón Mc Cain Gourmet Corte Crinckle 600g,Mc Cain,7459.00,,,,https://www.masonline.com.ar/papas-fritas-baston-mc-cain-gourmet-corte-crinckle-600g-2/p
masonline,7797906054864,214265,Papas Mc Cain Horneables Corte Tradicional 700 G,Mc Cain,8859.00,,,,https://www.masonline.com.ar/papas-mc-cain-horneables-corte-tradicional-700-g-2/p
masonline,7797906054925,217732,Papas Noisette Mc Cain 600 G,Mc Cain,8919.00,,,,https://www.masonline.com.ar/papas-noisette-mccain-600-g-2/p
masonline,7797906054918,217744,Papas Noisette Mc Cain 1.2 Kg,Mc Cain,17099.00,,,,https://www.masonline.com.ar/papas-noisette-mccain-1-2-kg-2/p
masonline,7797906054956,217733,Smiles De Papa Mc Cain 700 G,Mc Cain,11269.00,,,,https://www.masonline.com.ar/smiles-de-papa-mccain-700-g-2/p
masonline,7790580607418,14322,Tableta De Chocolate Arcor Blanco 25 G,Arcor,1489.00,899.00,sim,,https://www.masonline.com.ar/chocolate-blanco-arcor-25-gr-2/p
masonline,7797906054994,226882,"Papas Fritas Americanas One Fry Baston 1,4 Kg",Generico,9899.00,,,,https://www.masonline.com.ar/papas-fritas-americanas-one-fry-baston-1-4-kg/p
masonline,7797906054987,226883,Papas Fritas Americanas One Fry Baston 700 G,Generico,5199.00,,,,https://www.masonline.com.ar/papas-fritas-americanas-one-fry-baston-700-g/p
masonline,7798000213522,164719,Vino Tinto Fabre Montmayou Reserva Terruno Cabernet Sauvignon,Fabre Montmayou,17499.00,,,,https://www.masonline.com.ar/vino-tinto-fabre-montmayou-reserva-terruno-cabernet-sauvignon-2/p
masonline,7797906055007,229121,Papas Gourmet Mc Cain Crispers 600 G,Mc Cain,8509.00,,,,https://www.masonline.com.ar/papas-gourmet-mc-cain-crispers-600-g/p
masonline,7798008380769,7476,Mopa De Algodon Rto Vileda 1u,Vileda,9229.00,,,,https://www.masonline.com.ar/mopa-de-algodon-rto-vileda-1u-2/p
masonline,7798008380769,7476,Mopa De Algodon Rto Vileda 1u,Vileda,9229.00,,,,https://www.masonline.com.ar/mopa-de-algodon-rto-vileda-1u-2/p
masonline,7797906055014,229120,Papas Fritas Mc Cain Extradelgadas Para Air Fryer 700 G,Mc Cain,8859.00,,,,https://www.masonline.com.ar/papas-fritas-mc-cain-extradelgadas-para-air-fryer-700-g/p
masonline,7798000213515,164720,Vino Tinto Fabre Montmayou Reserva Malbec 750 Ml,Fabre Montmayou,17499.00,,,,https://www.masonline.com.ar/vino-tinto-fabre-montmayou-reserva-terruno-malbec-2/p
masonline,7798000213539,164718,Vino Tinto Fabre Montmayou Reserva Terruno Cabernet Franc,Fabre Montmayou,17499.00,,,,https://www.masonline.com.ar/vino-tinto-fabre-montmayou-reserva-terruno-cabernet-franc-2/p
masonline,7798008381643,231720,Esponja Patito Cuadritos Multiuso 1 U,Patito,1189.00,713.40,sim,,https://www.masonline.com.ar/esponja-patito-cuadritos-multiuso-1u/p
